block_id,A,B,wage,V,theta
2018,1.374799203011109,1.2527967544534246,0.7654254673130877,2693.556794545711,0.44257046223974394
2019,1.0415617189465562,1.2725313648153411,0.5410159643285711,1565.6371606192076,0.0375320592534853
2020,1.1912656802487798,1.2560106707588379,0.6399036775736071,1675.9227295302649,0.14967379566248856
2022,1.0683513179666504,1.0969017171069841,0.5584656053349041,1083.766645938453,0.13366761146808312
2023,1.1036814727809574,1.2198194827384985,0.5816456824415199,1774.7909815735238,0.09061363635371518
2024,0.0,1.1421397001682114,0.0,1406.2069075149295,0.0
2025,0.9450502978660417,1.1028791303090164,0.4790959201663139,836.8581097783383,0.03985109552896965
2026,0.9893849901716621,1.1715687381509454,0.5073532716031064,1763.411190630522,0.041047648295445265
2027,1.1732212458332612,1.239358244872138,0.627810705626285,1799.743346730436,0.14554052938895345
2028,1.019081012613158,1.065918544193427,0.5264591834395195,598.4015425014005,0.10451782342213285
2030,1.082371546808118,1.197952510522662,0.5676416806847804,1719.5446894360364,0.08525070898287247
2031,1.1788843226606363,1.2406729131093182,0.6316009997292994,2184.5933281635184,0.14947074075440028
2032,1.3541095390860118,1.1633618581592764,0.7510538302307715,2891.4584019114036,0.5448112857447063
2033,1.0172320443672727,1.2596434275239725,0.5252654787212823,1324.5835194030924,0.03201949774321852
2034,0.8423929317754397,1.055477520325663,0.4149513779592493,717.1580433125364,0.016674684283684717
2035,0.9947057029553524,1.1705219166442034,0.5107661155527926,1433.7837336326158,0.04320404663674179
2036,1.4090708742162916,1.2839715026924048,0.789350459185943,2738.767360933141,0.464744910515495
2037,1.0607166628657263,1.2397103983517135,0.5534814340071544,1943.5398013934378,0.05481744795458572
2038,1.115882372883907,1.0000566591685756,0.589694177915485,1834.9184763236,0.32512578534644687
2039,1.1749873815896577,1.2015122351552454,0.6289922895617971,1970.2107573756145,0.17627969599933
2040,1.0992060275705005,1.1106680591734106,0.5786989507024345,2120.8299781092633,0.16027035481163826
2041,0.9062163959713107,1.047494878627929,0.454614949364893,1232.8709411534635,0.037576157647435486
2042,1.005137594344548,1.1577124972539614,0.5174706405088193,1537.5830766567576,0.05238209415308932
2043,0.9929377493176691,1.2222492775525315,0.509631596446048,530.5403568948875,0.03193458271293305
2046,1.1005683098481773,1.2402634422809529,0.5795955904084822,1419.0642578703614,0.0768335718869664
2047,1.2028182623218022,1.3167724267104788,0.6476700805747182,2147.241107746119,0.1193779431678094
2048,1.49369270725313,1.2671850640410627,0.8490443849399868,3302.094010770799,0.6337954521623506
2049,1.0370468212812756,1.2376759517391063,0.5380861010381864,1495.6530166761281,0.04378099673282515
2050,1.1314223932043335,1.0889006796812883,0.5999772471318378,923.8406714146096,0.22638873094112988
2051,1.4814488291289731,1.188502164044104,0.840353739971778,4440.457550543809,0.7205437392023567
2052,0.9633606997622292,1.0881084650340682,0.4907270241264299,930.6907277020125,0.05213516292707681
2053,0.970928736191748,1.1429359864494935,0.49555060654608313,1633.140854493958,0.039989149779039834
2054,1.1735019129466833,1.2063377702092064,0.6279984484412061,1571.2891622719733,0.16652519964298254
2055,1.1266056574901648,1.1310764449501902,0.5967861397257108,1237.1342724152414,0.17467107787172512
2056,1.1775229177643836,1.1501847680269839,0.630689395726905,1383.3046443875435,0.22947307741558817
2057,1.0355772843124773,0.6442231679649693,0.5371331579204477,303.0137023416932,0.847138044316161
2058,1.7685678708625197,0.0,1.04865101654261,73312.31010160393,1.0
2059,1.1215007774055084,1.0411037040289255,0.5934078567510511,2323.1214083406453,0.2714162188508175
2060,1.1069693182216604,1.0843497325330718,0.5838123771961016,1402.5195543406976,0.19454609419026703
2061,1.2481705237810958,1.0914280168836978,0.678338116555931,1692.9587917279637,0.4466838178286272
2062,1.4433850695361448,1.1617409056648749,0.8134513404850475,2850.31154358027,0.7004864958585341
2063,1.3763565720153605,1.264945983616086,0.7665094607440474,1043.6216472430704,0.43099042131573717
2064,0.8763509728725138,1.0813920369029184,0.43596478419505513,1172.0062386134953,0.021270285610335758
2065,1.0486152018010444,1.1045707121564603,0.5455995521300778,1248.9953645356175,0.10804308624432987
2066,1.1561366329273735,1.1544006230477226,0.6164037487393751,1881.2268147990665,0.194531464400699
2067,0.9782708709826065,1.139495273601537,0.5002391999471669,1608.207640197729,0.04432530426694086
2068,0.8746992168163809,1.1446843980109898,0.43493788721469295,1646.2984989512827,0.013752018260237702
2069,1.2706599752986525,0.953937839734548,0.6936501845932541,120.65675411768655,0.7260575327623402
2077,1.2192786168408596,1.2575233544637812,0.6587680306785992,2256.8095683515544,0.17988649849204086
2078,1.1448630814855612,1.0884220472575292,0.6088996956349733,1286.9439934977206,0.24756114810677182
2079,1.2593402721652613,1.247539020391051,0.6859345573290164,1685.4283803657227,0.24712862911712438
2080,1.4720998366327254,1.083040666178303,0.8197961077795434,2383.4738276803123,0.8225854965933272
2081,1.1380590798201116,1.2126221023403077,0.6043796439671106,2088.592951213034,0.12203850266549629
2082,1.0927241572532123,1.2973384849514653,0.5744364620974438,1999.4001050339257,0.052626514621584186
2083,1.1769319509489198,1.0111016869805005,0.6302937631736605,696.9552955763359,0.4332977101482707
2650,1.114328547712093,1.3251186820226086,0.5923617629430488,1670.205027624517,0.05692792861742093
2652,1.0202300633577155,1.1685168466590383,0.5305094105002808,827.8895165470512,0.05758061730924918
2653,0.0,0.593818059139977,0.0,9.932504373931403,0.0
3085,1.003394474318183,0.7061459687633584,0.5163491301036378,41.39309190571566,0.6704920633348215
3086,1.0818531137253342,0.9129079333795853,0.5673018405835446,132.4056259923029,0.40391549758192363
3095,0.9564725373488636,0.8629819945498166,0.4863449934558123,270.04868115988415,0.21644493576469082
3096,1.0606133083397993,1.000727514595604,0.5502763918219524,1025.124727894106,0.21437239278690032
3097,1.0266156572592247,1.117016720002813,0.5283167683433496,1491.8577965223478,0.07931967096902483
3098,1.0254216591658079,1.0118000614184879,0.5275488111778462,602.41996179609,0.149925122983586
3099,1.2279997510425373,1.2287111725725666,0.6646632500757991,1855.3027286100944,0.21839530443583605
3100,1.0596233769893004,1.0084155714589427,0.5496344610183007,1216.8901099091042,0.20308897309746776
3102,0.8949584972940525,1.078931911640262,0.44502884429812456,1134.9027121474764,0.025844196402818327
3103,1.1613651819286026,0.996892069413398,0.6163757480991526,1059.5572722091702,0.41941132049156205
3104,1.3110659076421258,1.3160475423799707,0.7213307956114634,2390.5787432162692,0.2520594073911745
3105,0.9581550574774361,0.0,0.48465119286839903,25.733053619754234,1.0
3106,1.1126221274835828,1.1191465460363559,0.5842102287560652,1397.073870748833,0.16505188521309985
3107,1.0554525631130214,1.0849439253000919,0.546931502984041,1414.7122038597506,0.12521904094051997
3108,0.9740720644979692,1.0856771454482599,0.49473587200917557,1190.1287591177415,0.057796976819554174
3109,1.1042215783861116,1.1801358101977928,0.5820015021634519,1831.048778004309,0.11024986674559947
3110,1.122457359956193,1.170651607695057,0.5940406072148692,1251.9269613043634,0.13607834537773092
3111,1.0916260869944752,1.1224716898850928,0.5737149941745223,1552.8976557958272,0.13877757050153727
3112,1.1705441235206004,1.1401569399492815,0.6260204994061712,1919.5101842230288,0.22983005481655297
3113,1.2209279264462536,1.1630964330522098,0.659882107558097,1591.527789116878,0.2863634217941189
3114,1.100376027698219,1.133759758227022,0.5794690155161468,1757.2652574930141,0.14020999352664154
3115,0.9325745285324599,1.1199476702129882,0.471203226003617,1347.2928833338344,0.030794284059053843
3116,1.7827800523356496,1.1709591788722031,1.030675749833857,6578.635913650759,0.9510385029514752
3117,1.1832648985900351,1.2063936248754925,0.6345360417987304,2057.4601900291796,0.18144582082776167
3118,1.1509224122098678,1.1978537986384719,0.6129307042113835,1495.103967940957,0.14873216048492394
3119,1.1523531643542135,1.1789339322253913,0.6138832968220759,1622.3243291872182,0.1662694835159047
3120,1.046339186176253,1.1931645329523406,0.5441196765678182,864.5742632087018,0.062393344097533186
3122,1.0642151684303194,1.201730906728267,0.5557642721233478,1487.286219842578,0.07070651683136064
3124,1.042902171951382,1.0852939828077448,0.541886439751093,1375.3700749782947,0.11430404460662694
3125,0.9690565451978025,1.1756210466308137,0.49435646425223423,1297.5122242102652,0.03215201044478442
3126,1.1366507599569042,1.0762606066531062,0.6034449076134539,1521.478374746277,0.2520890090271064
3135,0.9795502036077854,1.2429666452695836,0.5086665172487987,2771.553877327789,0.024082576458088593
3140,1.0399894769541211,1.1679284183581236,0.5481961213816027,1021.6615076323347,0.06895852736618413
3141,1.0332624164830049,1.159761082072021,0.5437672762116843,1332.7726984346345,0.06788076319923088
3142,0.8834512542531079,0.9140183417274559,0.44707256194862727,510.7265067342395,0.07548024930693012
3144,1.0732421177097808,0.0,0.5394932031723052,246.56329821832975,1.0
3601,0.9607992772080988,0.0,0.468535385836664,9.954669222504464,1.0
3602,0.0,0.559920538699235,0.0,4.98313338208497,0.0
3603,1.0434127730624043,0.9905835485514713,0.5504526456224879,634.9691808042129,0.20448813652289546
3604,1.2052107966348837,1.1034282798047177,0.6336671781336484,722.4827335660326,0.3338933836400272
3605,0.9010050751935292,0.8315495992003502,0.44049551646198826,240.5009528937844,0.16157793345379023
3606,1.1937600322028281,1.0794530177476016,0.6261505100609844,505.83643813540823,0.34824500198998953
3607,0.8617261147885735,0.9970851621111998,0.41662374064738966,232.65150506755236,0.030514287516871144
3608,0.9942013027671056,1.005185196374048,0.503674171483056,359.0002388737664,0.11775845544806457
3609,1.0021478825309031,1.0342364351515103,0.5087114787585602,445.6138611531906,0.10525053631217446
3610,0.0,0.9690407492862971,0.0,171.3688479053587,0.0
3611,1.2276959657288569,1.0816165784652656,0.6644577240877158,562.0320447712681,0.42093811669965636
3613,1.391144300891269,0.0,0.7585207742713604,1068.6596037675288,1.0
3616,1.031073980798616,0.934502387445394,0.5423280429698165,538.2020579594819,0.2557588691400402
3623,1.1134766053550271,1.18976852609558,0.5881054300616365,1066.5596072070834,0.11599611199611526
3640,1.0827751188414552,1.1408506185056717,0.5765309302897824,1077.054436718817,0.11660084793105505
3907,0.8559687112520685,0.0,0.4131471946527954,11.45702502381195,1.0
4156,1.0672729933882643,0.0,0.5443482684602075,18.781023646076335,1.0
4603,1.514660013489374,0.0,0.7790215922875006,1224.7953757229432,1.0
4608,1.3385382489836752,0.0,0.7091531622808632,333.16763980636296,1.0
4617,0.0,0.7322230942374394,0.0,7.745653395065473,0.0
4618,0.0,0.6804616298767009,0.0,48.359666915848614,0.0
4628,1.9175345268992445,0.0,1.0461272995627509,19735.959049580168,1.0
5189,0.9696767278690827,1.1321762055975932,0.47522311755936164,769.1772253954013,0.03962894747149171
5192,1.139206106360219,0.9467467130766566,0.5812550289747466,417.5388118502298,0.4530860501252715
5196,1.6631261626214675,0.0,0.916498605077247,7817.567010049495,1.0
5197,1.387722647387103,0.7715185918956583,0.6910340890362413,158.6315688840963,0.9647777932070281
5198,1.279361950353081,0.0,0.6242562722219136,228.9608549184465,1.0
5199,1.3720235588470067,0.8266626037787561,0.6812759966201366,139.81222263153285,0.9366510321535922
5202,1.414035060609844,0.0,0.7074509745181599,425.95547284304337,1.0
5204,1.4479571149019876,1.0620616610501254,0.7287284936530358,649.7139299659647,0.8046353253456698
5217,1.9625487336866418,1.1354938419094474,1.0632178862440929,14830.014564014864,0.983218145843622
5218,1.488240388628545,1.1328996506467952,0.7800501434542557,2843.477345679908,0.7752678286874677
5219,1.5303583397645077,1.2474174943042526,0.8077418434136038,3414.5393063942465,0.6944897721052197
5220,1.0017699099055248,1.097464110577931,0.47559922835422547,556.9695906367447,0.0655219665998469
5224,1.4686965110112176,1.0629352045970468,0.7845857082472164,2713.6620752914864,0.8333577763196702
5227,0.8620901891170499,1.1370657913965578,0.40310315037101363,515.0152513969032,0.01155492707807602
5228,1.6443710814866863,1.1056070693647924,0.9035976693481672,3814.301321109199,0.9245275406521857
5229,1.2464210963797222,1.1901063523317519,0.6390815837382656,793.1288663778049,0.28283359680440784
5230,1.324498408132983,1.2107500328451155,0.6742880512497789,1139.4482416491696,0.38456014173996234
5231,1.3585966971708263,1.0653680112927042,0.6960562798507864,997.1688879844606,0.6767089895955783
5232,1.4176550733318725,1.027498574320403,0.7340816761161992,1556.0622929961046,0.8103581520910755
5233,1.411072544999508,0.0,0.7091374397710541,770.3643480014393,1.0
5234,1.5799709684863097,1.2232614432856144,0.8595807828747642,1982.519382142466,0.7901499551633093
5235,1.6115932935783113,1.2789467926173568,0.8811394145670847,2855.2290959995426,0.7708378440639952
5238,1.434501572164779,1.22696268019129,0.7618186486890494,1190.022908925019,0.576663128414189
5239,1.5643380906841629,1.154778900807674,0.8489626603505664,2796.387294989203,0.8405209075118023
5240,1.6591834502484006,1.1461161614284092,0.913783523203235,3678.034294534838,0.911824620076712
5242,1.3656665198760891,1.3389026721707942,0.7164009319182637,1543.5877056763748,0.3011548563465639
5620,1.7182175355719973,0.7211850656676831,0.9004184709221394,3558.246509656528,0.9975937919570022
5622,1.6092969341908556,1.1277494644594275,0.8795702746895059,2324.0624820333132,0.8937256071050751
5627,1.7382665827841806,0.0,0.8790564911149644,4989.556865236745,1.0
5628,1.2324763688997347,0.0,0.5719322155378678,304.6785875411591,1.0
5629,1.2415802235529627,0.9699652354170707,0.577217901560735,1081.0174249427046,0.6117273156418662
5633,2.058738476680553,0.9785251881728162,1.0684429777970537,13556.760368206005,0.9964901191046562
5634,1.1767969641367424,0.8409017307868115,0.5398190827202893,313.56214388534977,0.7205369876190142
5635,1.2648585853132928,0.0,0.5907772662589454,466.94673418587394,1.0
5637,1.254420964161902,1.0202897220999696,0.5846896928740647,651.9822087607448,0.5446157155267244
5638,1.7035902478756322,0.0,0.8929508572637832,5423.0325170450005,1.0
5639,1.489104126113206,1.0074624945986843,0.7806160864849907,1423.4075250480141,0.8918995945198582
5640,1.4580990185124894,0.8143845961493411,0.7056755667997702,2333.828044845544,0.9680641010185304
5641,1.7247737545444166,0.0,0.8705354826592056,20808.24966121453,1.0
5642,1.5046010826110339,0.7901866785160899,0.7339188143503574,2533.955101662454,0.9813235058330507
5643,1.079076179847566,0.8666229427661938,0.4843802655264761,733.5174531139111,0.45225597853125954
5644,1.543750621071942,1.2408574211433847,0.8350197461398055,2056.173677578745,0.7296036595069196
5645,1.6812336233828997,0.0,0.8431530055051932,1009.8664153463723,1.0
5646,1.4625734060529554,0.0,0.7083834386060337,1870.8644888226788,1.0
5647,1.4928636156976722,1.2618446519061086,0.8007565149636837,1603.946309117024,0.6245176634616457
5648,1.142178747089677,0.0,0.5417372769879928,30.505297067394334,1.0
5649,1.1606764882000646,0.0,0.5305915050646748,189.17618398764202,1.0
5650,1.5526716791204958,0.8908794697963707,0.7633449698375466,6213.525839580891,0.9679365432632153
5651,1.5065203501979185,0.0,0.7231337404133028,3199.8610893798705,1.0
5652,1.7389585795124667,0.0,0.8651898571039184,15575.902385817575,1.0
6068,0.9302789634271718,1.1333536889052738,0.49055163291705095,374.6956474405213,0.03242150314025375
6069,0.0,1.019798471798597,0.0,1501.5388041760164,0.0
6070,1.0854169397255105,1.2553052472617392,0.5869712710072548,2291.72875853406,0.07198057520754199
6071,1.1556236242374003,1.414326118502289,0.6348068666481713,1568.2545905565623,0.058610654874475684
6072,0.8866859536310114,0.9793433299712072,0.4558619955709155,507.9584545951733,0.05628137637852742
6073,0.9945949561487553,1.0969611036762035,0.5262340153214211,1418.6138872830306,0.07943393691010679
6074,0.8959915874232721,1.0171894253496891,0.46185007292085506,891.6352708602589,0.04793783484796597
6075,0.8884995571976754,1.0838637716085466,0.4570278032153419,1433.7880179670644,0.028086428838219407
6076,0.9029013452598151,1.1007896772053682,0.46630650786844446,1033.2632992589372,0.029596641586159475
6077,1.1109325350525043,1.3080337973862621,0.6042695481444894,626.3965421042598,0.06841066175365332
6078,0.0,0.8044572001457982,0.0,254.37516521996298,0.0
6079,1.0141648198977966,1.1777679500187754,0.539208560130211,1275.350787435684,0.05760692019451747
6080,0.934221503649659,1.1067500828979027,0.4866126849888928,1061.1558611893452,0.03964138407086592
6081,0.8760386956482697,1.1731467748803979,0.44902985148262714,1348.0949090961515,0.013703604213777336
6082,0.8466500263916139,0.9352485286863879,0.4373936490065123,847.6952470098655,0.04829533699047532
6083,0.9604177319750856,1.0406668552502467,0.5120563746783093,471.6223745879059,0.07880182798557746
6084,1.6349876272473678,1.2320685717058375,0.9912258465019844,4810.828680370418,0.8665724028466838
6085,1.1460420379417546,1.28512737744883,0.628234506472558,1923.746265810806,0.10360895044388187
6086,1.1736286837783387,1.3044105458612831,0.6471940195997966,1335.1679048719063,0.11663913482885298
6087,0.9603187249351707,1.1272076260740163,0.5036633478069722,919.4104747992442,0.0453717750253575
6088,0.0,1.1270569231539822,0.0,1207.9272375256833,0.0
6089,1.0653464963022283,1.1622139465838486,0.5734356694261171,1535.1348579062303,0.10208889382927203
6090,1.197857947466189,1.1561269102111786,0.658026625292281,1636.9555555437228,0.2842396336286349
6091,1.077037488078873,1.1872033994702738,0.5761364378247342,1535.4389620619113,0.09746550077358074
6092,0.9962287872768844,1.1293463417230876,0.5226195805627712,1574.3516933587796,0.06514457407374234
6093,1.2361697819669197,1.1528425703673248,0.6844385650529619,951.2691156222094,0.36732061427613916
6634,1.176272589319144,0.7770082618517143,0.6986325085123862,967.8282973564715,0.8682969505106916
6635,1.3343646788803496,0.9564203497175697,0.817912774298961,1060.109039471449,0.8433055632319622
7100,1.144526677260129,1.225265078576771,0.6167681645654506,1359.6177464886168,0.13771936832731355
7101,1.271368403852314,1.2571820350481895,0.7033618627931546,1694.5845006531104,0.27900489106457643
7102,0.8675892074230248,1.1876512466365712,0.43624677062038675,1247.6582663433196,0.011000343279059447
7103,1.1756104308315942,1.1258295842838466,0.6377769766637835,1378.045321178871,0.2763479763181559
7104,0.9227128192689854,1.167285145106485,0.47116469622325,1774.1512911465438,0.02373907279620347
7105,0.968433389208622,1.126161014464352,0.5005261152845167,1652.662784881709,0.049148680546886064
7106,1.3321930030299716,1.23972235042195,0.7240041447102586,1855.8699578640721,0.40083334464424614
7107,0.9445746722278193,1.0523875707979466,0.48515992391883195,1406.9279177863004,0.06017082962311195
7108,0.9641453361055828,1.0563712156729408,0.49775734803132526,1375.248123295524,0.07091399380483675
7109,0.9243546175595472,1.183294747613704,0.4722128681878168,1777.8874239684123,0.021101447834766588
7110,0.8275843322430546,0.9996746585688773,0.4112490180865767,783.1430953823938,0.02346160571573755
7111,0.8424033259668999,1.0284472805265248,0.42047447795249654,1505.9032767119606,0.02308164193620449
7112,0.8796171492916154,1.0525206187017526,0.4438197851597212,1372.8756750434795,0.030791385943311152
7113,1.0399070010429976,1.033149543752138,0.5471201080922006,1650.00255554198,0.17226703054225193
7114,0.0,0.9144612566618683,0.0,553.1748494037063,0.0
7115,1.0471260205797688,1.0491802505241703,0.5518718456693877,163.01875236602217,0.1653153364840747
7116,1.63040689377747,0.0,0.8919487953937268,4828.975518192299,1.0
7117,0.9088458963030092,1.2430639585398884,0.46233030557415206,1628.9853365483918,0.012619602992278494
7233,1.128143784912081,1.1399238104484386,0.6015559336779456,938.1600516211979,0.18173542773532775
7234,1.050829537227422,1.2045871294662491,0.5504727000496255,1312.89026576792,0.06695534710800173
7235,1.1502105692007174,1.2845938786751563,0.616299958535048,2298.449425641925,0.10246376966061384
7236,0.9289842649410818,1.0964616069539421,0.47187926419944676,704.817309105691,0.03792375242915208
7237,0.0,1.1817830906791031,0.0,1450.3852632320866,0.0
7238,1.0347235976363252,1.1272106678166445,0.5399466960347853,1341.2908078904904,0.08721809676463455
7241,1.054757967913946,1.2878742586461684,0.5530462661743457,2037.7285403856429,0.04320159924559444
7242,0.8311192467306938,1.1153596365967537,0.41058173027964967,592.5353505576377,0.010671772385826683
7243,0.0,1.2334222524930314,0.0,1378.9497629483208,0.0
7244,1.1355835641669585,1.061360409132315,0.6065188721697521,1278.11590253469,0.29084220992521115
7247,1.0011948125690076,1.1189088821978168,0.5181657274694604,1304.3034057514412,0.06710546646191615
7248,1.0922734133400045,1.159803493120501,0.5777429431589043,1427.0593879012877,0.12125241905197427
7250,1.1027904844376044,1.0982561646164894,0.5847048667129204,1146.701830400914,0.18773042471669732
7251,0.0,0.9543744928553282,0.0,281.5029546679593,0.0
7252,1.0435605887902835,1.1571867769072113,0.5457170621414428,1716.9160479025466,0.08221741240221848
7254,0.8658058560827622,1.1500829440359244,0.4321117687918819,1613.7940458900352,0.012736999526169678
7255,0.0,1.070948198515585,0.0,671.4953851879295,0.0
7256,1.0140816844261753,1.0771768040482943,0.5265160562454949,674.7233725376391,0.09972144730171821
7257,1.0598207351224374,1.2375821134223126,0.5563664857387384,1829.9007340483781,0.05952645527072965
7258,0.8280043404375763,0.9996625825222578,0.40865913627878486,1020.8386736580776,0.02276619727716393
7259,0.0,1.0003161169459691,0.0,1033.1814993205808,0.0
7264,1.0371336414306667,1.185358515859774,0.5415191858201305,994.8189674031141,0.06352198491112793
7265,1.3348194660654185,1.00450548696822,0.7423327317728081,1615.9217833705002,0.7652420745642133
7266,1.003034579532982,1.1051182708270384,0.5193562088889403,1279.8750576499735,0.0755725817226026
7267,0.0,1.0198478911443594,0.0,1063.8655854512558,0.0
7269,0.0,1.0113332503499375,0.0,1085.3012523107016,0.0
7270,0.8247385152257549,1.0323953265550132,0.406645332429364,1295.66636864354,0.017417923202753482
7640,0.0,1.089020605851751,0.0,754.9687993847841,0.0
7641,0.9306583821865269,1.1417646007692221,0.4729424672000994,1076.656554720586,0.028027853028140697
7642,1.0333449688789218,1.0925891439579953,0.5390475887407836,1622.7046780878532,0.10630032116673357
7645,1.3782673464717943,1.2206433497843525,0.7726579542947732,2048.679171848238,0.5161351885350615
7906,0.8878122409320014,0.0,0.44588396752922543,11.778827595250188,1.0
8129,1.1484274804863175,1.2354406179497879,0.6013974566829429,2022.485728102771,0.12770489003372812
8130,1.2920433278608452,1.238167266916458,0.696832606437117,952.4484596382026,0.3302525524203977
8151,1.2740305832107943,1.0406600195120388,0.704560070053692,498.58330177894703,0.6083874803228669
8184,1.0851436184119758,0.993207436847344,0.5770302418167383,422.84597306684526,0.2885084557309031
8203,1.428825988921304,1.0314889435704777,0.8138862757743156,2401.4044552985333,0.8432503131605845
8205,1.059929024978838,0.8179813535268838,0.5603192333712206,1270.9176145400872,0.567421242858256
8211,1.8637256654906638,0.9462754247945104,1.1471140625875003,22027.995709086706,0.9938309973864764
8212,1.0572388170629352,1.0355446069375827,0.5585421135550058,642.2682902838106,0.18161437443011375
8213,1.0685056224067366,0.8990266074292965,0.5659923530850557,355.96161717479464,0.4161035134546611
8214,1.1307844581302877,1.1595962117421932,0.6075252564551731,936.7380533877005,0.1651814861483995
8215,0.984508187100063,1.3314438419650865,0.510932718058432,1554.1909095861631,0.016857127912893708
8216,1.222877706794712,1.150643449441705,0.6699900202205381,2466.2659340551363,0.31967160263916183
8217,0.8176574494024778,1.0740097189120168,0.4050921209518721,957.3485188232894,0.011607882493195231
8219,1.208249839607919,1.1967783885209042,0.659987152715926,2082.9715480301925,0.23850899999157413
8220,1.0265424087738342,0.7981993301492282,0.5443149229580245,82.85436018173455,0.5258887874798998
8222,1.3458111157714139,1.1087454922335809,0.7552134010276126,2081.3653268591443,0.6255182819159081
8223,0.9537167297149735,1.1567271007530124,0.49103652778285006,1079.2082211763563,0.03266853823033726
8224,1.2300879086401355,1.1269951437577619,0.6749315592927816,1825.7508730881732,0.3701376560530167
8225,1.068695412713051,1.0008966721242742,0.5661180218750975,704.4120270827253,0.2445503156466935
8226,0.0,0.5465826300776893,0.0,43.83509352652143,0.0
8227,0.0,0.5593620226743857,0.0,2.237865119887874,0.0
8228,1.016179180790973,1.2370686582974546,0.5315601498242588,1148.4018153684058,0.0380496899868843
8229,0.8382846325430929,1.0964763107415103,0.4179063111958094,541.1593623314318,0.012923727011009892
8231,1.3228818060773546,0.0,0.8031896278341539,2641.606705519084,1.0
8232,0.9696186916662507,0.0,0.5129988850135748,9.739688607668448,1.0
8239,0.9627479123183245,0.8017117000075887,0.5398927791444633,211.76322552974867,0.3767041990084186
8240,1.7907852759669716,1.089825880968945,1.0754554207544746,7500.722136769371,0.9745677430944304
8249,1.2484160096102488,1.1456643208372788,0.6839013434085759,1492.8157834938247,0.38209044130304054
9094,0.0,0.6228166992941153,0.0,19.89751757283536,0.0
9095,1.448552027525371,1.187449878847885,0.8558746984608181,2446.765885962175,0.7035165842149753
9096,1.2768776557537245,1.3392056768227392,0.7071737932606348,2126.4680684896775,0.20354727567404365
9097,0.9094529626411568,1.1652737868471252,0.46271635643924036,1479.5080684306947,0.020106607498140288
9098,1.1661582987480235,1.2561984060329314,0.6313736210043934,1359.993471918596,0.1377260691783973
9099,1.5135622170566634,1.237595568994867,0.8538305759359786,2274.5279131451584,0.7263332959334211
9120,1.31040288637942,0.9747681962140544,0.7485227743331191,2976.1957184428334,0.7761880130266442
9122,1.1494338090839038,1.2891913426161308,0.620075408351004,2009.249509501382,0.09755535739958779
9123,1.0148849450961843,1.1199645821613264,0.5486098207062954,722.4946316715032,0.08000250094947003
9124,1.0387690034599584,1.2095856238715366,0.5463718005898968,1410.8510290617924,0.05767382394277246
9125,1.031558177002324,1.200209409242299,0.5416349827040742,937.8987167736713,0.05670707957241377
9127,1.2001177528361187,1.250881879925407,0.6354215537446716,2182.2016082537057,0.17472449754491934
9128,1.121235099545292,1.2626336038964943,0.5836506489990162,1749.6844216045008,0.08851643915800506
9132,1.229626137486882,1.2323800403659797,0.6550108209389476,1508.5425911923312,0.22687099592070387
9133,0.9292979290062393,1.154544700874976,0.4753716310478324,2004.4219231086277,0.025781778965381724
9134,1.2672045720391931,1.254882400166364,0.6801278064622482,1954.1655769593083,0.25890683744842946
